Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_T	1	94646411	94652330	-	2.358204126	3.763535738	1.412819266	1.7552706
L1Md_T	1	94722892	94729739	-	0.302333862	0.473926723	0.081508808	0.169864893
L1Md_A	1	94921472	94926800	+	2.932638407	4.32109642	1.901872158	1.387230039
L1Md_A	1	94955065	94960460	-	2.539604425	4.711389065	2.064889669	1.670338154
L1Md_A	1	95232384	95239377	-	0.453500777	0.808463216	0.353204817	0.396351427
L1Md_T	1	95511396	95518106	-	0.12093354	0.111512169	0.135848016	0.226486534
L1Md_A	1	95783350	95788751	+	0.151166931	0.306658477	0.108678408	0.113243267
L1Md_T	1	96093472	96098652	+	2.38843751	4.014438152	1.358480096	1.613716602
L1Md_T	1	96240816	96246131	+	0.937234938	1.421780109	0.461883247	0.679459572
L1Md_A	1	96328115	96334444	-	2.38843751	4.516242981	1.820363283	1.500473261
L1Md_A	1	96572422	96577636	+	1.14886868	1.784194708	0.896596849	0.8776353
L1Md_T	1	97193168	97198619	-	2.751238108	4.934413433	1.439988852	1.953446388
L1Md_A	1	97279272	97284629	+	1.693069577	4.237462521	1.11395371	1.132432699
L1Md_A	1	97392318	97398502	-	2.509371042	4.711389065	1.630176067	1.585405707
L1Md_A	1	97506857	97513448	-	3.386139154	4.906535625	1.657345772	2.151622057
L1Md_T	1	97865695	97871075	+	0.57443434	0.529682815	0.434713632	0.537905514
L1Md_A	1	98110238	98115427	+	1.300035596	1.644804478	0.950936079	0.934256971
L1Md_T	1	98201134	98206525	+	1.179102063	2.007219076	0.624900818	0.679459572
L1Md_Gf	1	98366439	98372078	+	0.181400314	0.278780431	0.135848016	0.113243267
L1Md_T	1	98385165	98390890	+	0.24186708	0.473926723	0.163017616	0.084932446
L1Md_A	1	98413206	98419325	-	2.630304575	4.544120789	1.385649681	1.189054251
L1Md_A	1	98614603	98620989	-	1.23956883	2.369633675	0.543392062	0.962567747
L1Md_A	1	98644989	98651382	-	0.544200957	0.696951032	0.326035231	0.509594679
L1Md_A	1	98840149	98846346	-	1.783769727	3.122340679	1.086784124	1.075811028
L1Md_T	1	98883180	98889638	-	0.725601256	0.947853446	0.380374432	0.452973068
L1Md_T	1	98895622	98900817	+	0.453500777	0.473926723	0.108678408	0.056621633
L1Md_A	1	98946787	98951964	+	0.24186708	0.390292585	0.027169602	0
L1Md_A	1	99183200	99188585	+	0	0.195146292	0.081508808	0
L1Md_A	1	99345585	99351959	-	0.090700157	0.223024338	0.108678408	0.056621633
L1Md_A	1	99817949	99824307	-	0.816301405	1.70056057	0.434713632	0.651148796
L1Md_A	1	100314296	100320733	-	0.181400314	0.306658477	0.081508808	0.084932446
L1Md_A	1	100559594	100564754	+	0.725601256	0.641194999	0.271696031	0.481283873
L1Md_T	1	100746200	100752583	-	2.29773736	4.014438152	1.603006482	1.7552706
L1Md_A	1	100754318	100760313	+	0.06046677	0.250902385	0.135848016	0
L1Md_A	1	100980515	100986932	-	1.632602811	1.97934103	0.679240048	0.990878582
L1Md_A	1	101040094	101045268	+	0.272100478	0.975731492	0.135848016	0.254797339
L1Md_A	1	101263255	101269395	-	1.904703259	3.345365047	0.923766494	1.132432699
L1Md_T	1	101302418	101307860	+	0	0.055756085	0.027169602	0.028310817
L1Md_T	1	101330609	101336022	-	1.118635297	1.449658155	0.461883247	0.56621635
L1Md_T	1	101359492	101365749	-	0.24186708	0.529682815	0.380374432	0.226486534
L1Md_A	1	101374177	101379795	+	1.934936643	3.847169876	1.385649681	1.896824718
L1Md_T	1	101455628	101460815	+	1.783769727	3.54051137	1.331310511	1.132432699
L1Md_A	1	101587761	101593834	-	0.272100478	0.501804769	0.163017616	0.283108175
L1Md_A	1	101600776	101607358	-	0.211633697	0.418170631	0.298865616	0.113243267
L1Md_T	1	101758371	101764772	-	0.362800628	0.278780431	0.135848016	0.113243267
L1Md_A	1	101928499	101935269	-	0.151166931	0.557560861	0.298865616	0.169864893
L1Md_A	1	102002076	102007199	+	1.420969129	2.25812149	0.978105664	0.736081243
L1Md_A	1	102009851	102015078	+	2.418670893	3.317487001	1.575836897	1.472162485
L1Md_T	1	102086175	102092922	-	0.24186708	0.724829078	0.244526416	0.226486534
L1Md_A	1	102122887	102128264	+	1.027935147	1.8399508	0.570561647	0.707770407
L1Md_A	1	102243877	102249533	-	2.358204126	3.95868206	1.603006482	1.613716602
L1Md_A	1	102249557	102256600	-	1.179102063	3.54051137	1.385649681	1.245675921
L1Md_A	1	102388676	102393845	+	1.602369428	2.341755629	1.11395371	0.736081243
L1Md_A	1	102520949	102527138	-	2.20703721	3.875047922	1.05961442	1.613716602
L1Md_A	1	102599233	102605808	-	1.451202512	2.425389767	0.896596849	0.707770407
L1Md_T	1	102962989	102968410	+	2.418670893	3.763535738	1.385649681	1.698649049
L1Md_T	1	103000619	103006101	+	2.690771341	4.293218613	1.847532988	1.868513942
L1Md_A	1	103111205	103117987	-	0.453500777	0.808463216	0.543392062	0.452973068
L1Md_A	1	103403620	103409809	-	1.81400311	3.345365047	0.923766494	1.160743475
L1Md_T	1	103413247	103419883	-	2.29773736	4.627755165	1.874702573	1.783581495
L1Md_Gf	1	103543247	103548366	+	2.116337061	3.150218725	1.439988852	1.443851709
L1Md_T	1	103892163	103898244	-	3.476839304	5.101681709	1.929041743	1.981757164
L1Md_A	1	103919934	103926511	-	0.483734161	0.836341262	0.217356816	0.084932446
L1Md_T	1	104266826	104273061	-	0.181400314	0.473926723	0.163017616	0.141554087
L1Md_T	1	104273776	104280137	-	0.030233385	0.139390215	0	0.028310817
L1Md_A	1	104382953	104389118	-	2.932638407	4.348974705	1.195462465	1.104121804
L1Md_A	1	104962615	104969607	-	0.151166931	0.167268246	0.190187216	0.028310817
L1Md_T	1	105013752	105021026	-	0.24186708	0.557560861	0.244526416	0.084932446
L1Md_T	1	105567977	105573406	+	0.24186708	0.195146292	0.163017616	0.198175713
L1Md_T	1	105833369	105839619	-	1.088401914	0.892097354	0.760748863	0.56621635
L1Md_T	1	106112984	106119665	-	1.390735745	2.481145859	1.141123295	1.217365146
L1Md_A	1	106293755	106300742	-	0.211633697	0.669072986	0.326035231	0.254797339
L1Md_T	1	106848865	106855498	-	0	0.027878042	0.027169602	0.113243267
L1Md_T	1	107035320	107041388	+	2.358204126	2.955072403	1.575836897	1.245675921
L1Md_T	1	107120967	107127213	-	1.330268979	1.812072754	0.842257679	1.132432699
L1Md_T	1	107202718	107209560	-	0.393034011	0.473926723	0.271696031	0.226486534
L1Md_T	1	107391339	107396348	+	2.38843751	3.484755278	1.439988852	1.217365146
L1Md_T	1	107822786	107828917	+	0.090700157	0.362414539	0.054339204	0.084932446
L1Md_T	1	107919995	107926458	-	0.151166931	0.167268246	0.054339204	0.056621633
L1Md_T	1	108287434	108293620	-	2.630304575	3.373243093	1.548667312	1.302297592
L1Md_T	1	108321469	108328549	-	0.090700157	0.167268246	0.027169602	0.169864893
L1Md_A	1	108351036	108356170	+	0.272100478	0.78058517	0.108678408	0.141554087
L1Md_T	1	108517946	108524134	-	0.211633697	0.083634123	0.054339204	0.113243267
L1Md_A	1	108624589	108629887	+	1.874469876	2.230243444	1.385649681	1.528784156
L1Md_T	1	108733250	108738673	+	0.12093354	0.167268246	0.081508808	0.028310817
L1Md_T	1	109034648	109040506	+	0.181400314	0.334536493	0.081508808	0.283108175
L1Md_A	1	109066637	109072026	+	1.81400311	3.428999186	1.086784124	0.821013689
L1Md_T	1	109251319	109256483	+	2.29773736	4.265340328	1.11395371	1.585405707
L1Md_T	1	109264206	109270401	-	2.237270594	3.930804014	1.141123295	1.273986697
L1Md_T	1	109343469	109349899	-	0.151166931	0.446048677	0.217356816	0.169864893
L1Md_A	1	109405246	109411503	-	0.604667723	1.226633906	0.298865616	0.537905514
L1Md_T	1	109724082	109730452	-	3.265205622	4.878657341	1.385649681	1.613716602
L1Md_T	1	109871540	109877159	+	0.030233385	0.027878042	0	0.028310817
L1Md_T	1	110344317	110349471	-	1.72330296	3.484755278	1.331310511	0.990878582
L1Md_T	1	110541860	110548064	-	1.662836194	2.648414135	0.760748863	1.273986697
L1Md_T	1	110619106	110624946	+	2.509371042	3.54051137	1.304140925	0.8776353
L1Md_T	1	111272601	111278992	-	2.751238108	4.237462521	1.412819266	1.528784156
L1Md_T	1	111429820	111436018	-	3.295439005	6.356193542	1.847532988	1.783581495
L1Md_A	1	111460712	111465979	+	2.600071192	3.652023554	1.467158556	1.104121804
L1Md_T	1	111574742	111580156	-	0.997701705	1.672682524	0.489052832	0.56621635
L1Md_T	1	111626344	111631789	+	0.483734161	0.641194999	0.407544017	0.396351427
L1Md_A	1	111957407	111962597	+	0.513967574	0.557560861	0.217356816	0.198175713
L1Md_T	1	112214102	112220737	-	0.544200957	0.947853446	0.271696031	0.424662262
L1Md_A	1	112279296	112284479	+	3.386139154	5.213193893	1.901872158	1.726959825
L1Md_A	1	112550494	112557113	-	1.300035596	3.289608955	0.896596849	0.962567747
L1Md_T	1	112816195	112822468	-	1.360502362	3.345365047	0.869427264	1.217365146
L1Md_T	1	112838120	112844028	+	0.483734161	0.836341262	0.217356816	0.56621635
L1Md_T	1	112864778	112869962	+	2.630304575	4.237462521	1.304140925	1.7552706
L1Md_A	1	113051066	113057249	+	1.14886868	1.895706892	0.516222417	0.594527125
L1Md_T	1	113183818	113190011	-	2.993105173	5.547730446	1.385649681	1.7552706
L1Md_A	1	113744587	113750948	-	2.176803827	3.735657692	1.11395371	1.160743475
L1Md_A	1	114029505	114036117	-	0.544200957	1.003609538	0.516222417	0.368040621
L1Md_A	1	114128275	114134886	-	1.451202512	2.564779997	0.923766494	0.594527125
L1Md_T	1	114176643	114183955	-	0.090700157	0.446048677	0.353204817	0.113243267
L1Md_T	1	114223881	114230344	-	0.211633697	0.613316953	0.054339204	0.084932446
L1Md_T	1	114270734	114276817	-	2.539604425	4.516242981	1.657345772	1.528784156
L1Md_T	1	114378264	114384248	-	2.690771341	5.603486538	1.385649681	1.415540814
L1Md_T	1	114500005	114505217	+	2.87217164	4.153828144	0.950936079	1.896824718
L1Md_T	1	114557305	114563416	+	0.483734161	0.808463216	0.108678408	0.31141898
L1Md_Gf	1	114657309	114662732	-	2.932638407	4.711389065	1.575836897	1.330608368
L1Md_A	1	114731665	114736829	+	0.755834639	1.142999768	0.353204817	0.339729786
L1Md_T	1	114764510	114771171	-	0	0.418170631	0.217356816	0.339729786
L1Md_T	1	114802334	114809398	-	0	0.027878042	0.081508808	0.113243267
L1Md_A	1	115100262	115105624	+	0.634901106	1.003609538	0.461883247	0.424662262
L1Md_T	1	115302065	115308344	-	2.660537958	4.711389065	1.439988852	1.472162485
L1Md_T	1	115447238	115453089	+	0.544200957	0.752707124	0.271696031	0.226486534
L1Md_A	1	115476685	115481838	+	1.027935147	1.8399508	0.760748863	0.651148796
L1Md_T	1	115608770	115613920	+	2.38843751	3.652023554	1.086784124	1.557094932
L1Md_T	1	115799433	115804570	+	0.030233385	0.223024338	0	0.084932446
L1Md_T	1	116356730	116363586	-	0	0.027878042	0.054339204	0
L1Md_T	1	116855476	116862552	-	0.634901106	1.226633906	0.543392062	0.452973068
L1Md_A	1	116897245	116903428	-	0.24186708	0.278780431	0.135848016	0.424662262
L1Md_T	1	117231809	117237104	+	0.634901106	0.78058517	0.407544017	0.113243267
L1Md_T	1	117253581	117259900	+	0.030233385	0.111512169	0.054339204	0
L1Md_T	1	117369775	117376630	-	0.181400314	0.446048677	0.054339204	0.226486534
L1Md_T	1	117400963	117407169	-	1.14886868	1.310268044	0.896596849	1.047500253
L1Md_T	1	117427980	117434439	-	0.181400314	0.223024338	0.081508808	0.113243267
L1Md_T	1	117587323	117592786	+	3.265205622	4.934413433	2.010550499	1.698649049
L1Md_T	1	117636746	117641916	+	2.055870295	4.544120789	1.603006482	1.443851709
L1Md_T	1	117719523	117725693	-	2.841938257	4.739267349	1.684515357	1.642027378
L1Md_A	1	117875551	117881951	-	2.116337061	3.568389416	1.222632051	1.415540814
L1Md_T	1	117918843	117924958	-	2.902405024	4.962291718	1.494328141	1.557094932
L1Md_T	1	118096825	118102063	+	0.66513449	1.449658155	0.652070463	0.962567747
L1Md_T	1	118122113	118128852	-	0.211633697	0.613316953	0.217356816	0.283108175
L1Md_A	1	118581793	118588576	-	0.483734161	1.003609538	0.298865616	0.452973068
L1Md_T	1	119744319	119749806	+	0.211633697	0.529682815	0.244526416	0.396351427
L1Md_T	1	120993989	121000000	+	0.030233385	0.055756085	0.027169602	0
L1Md_T	1	121035654	121040924	+	0.151166931	0.390292585	0.081508808	0.198175713
L1Md_A	1	121203638	121209838	+	0.030233385	0.195146292	0	0.028310817
L1Md_T	1	121622385	121628573	-	2.237270594	2.313877583	1.684515357	1.358919144
L1Md_T	1	121663849	121669062	-	1.209335446	2.146609306	0.760748863	0.962567747
L1Md_T	1	121737883	121743231	+	1.300035596	1.784194708	0.706409633	0.736081243
L1Md_T	1	122031534	122037929	-	1.632602811	2.202365398	0.815088034	0.8776353
L1Md_T	1	122086419	122092064	+	0.06046677	0.223024338	0.108678408	0
L1Md_A	1	122443875	122449058	+	1.481435895	2.174487352	1.27697134	1.160743475
L1Md_T	1	122645056	122650230	+	1.965170026	2.230243444	1.005275249	0.905946136
L1Md_T	1	122652022	122658209	-	1.330268979	1.951462984	1.358480096	0.934256971
L1Md_T	1	122671762	122677961	-	3.114038706	3.986560106	1.901872158	2.151622057
L1Md_A	1	122766143	122773747	-	1.209335446	1.923584938	0.896596849	0.509594679
L1Md_A	1	122952874	122958266	+	0.816301405	1.142999768	0.407544017	0.679459572
L1Md_T	1	123857041	123862477	+	0	0.111512169	0.054339204	0.028310817
L1Md_A	1	123873790	123879164	+	0.332567245	0.613316953	0.298865616	0.169864893
L1Md_A	1	124085552	124090700	+	1.844236493	4.098072052	1.195462465	1.415540814
L1Md_T	1	124141343	124146745	+	0.030233385	0.223024338	0.054339204	0.113243267
L1Md_T	1	124196063	124201167	+	0.211633697	0.557560861	0.271696031	0.254797339
L1Md_T	1	124965966	124972396	-	0.967468321	1.616926432	0.543392062	0.622837961
L1Md_T	1	125090984	125097315	-	2.569837809	4.850779533	1.603006482	1.557094932
L1Md_T	1	125134709	125140169	+	0	0.195146292	0	0.028310817
L1Md_A	1	125355550	125362787	-	1.269802213	2.648414135	0.869427264	0.707770407
L1Md_T	1	126663689	126670162	-	0.030233385	0.027878042	0.027169602	0
L1Md_T	1	126767502	126773903	-	0.181400314	0.390292585	0.027169602	0.084932446
L1Md_T	1	126792205	126797338	+	0.030233385	0.055756085	0.027169602	0
L1Md_T	1	128483879	128489944	-	1.088401914	1.589048386	0.760748863	0.679459572
L1Md_T	1	128773220	128778688	+	0.12093354	0.111512169	0.081508808	0.113243267
L1Md_A	1	128846777	128853327	-	0.544200957	0.585438907	0.244526416	0.283108175
L1Md_T	1	129330995	129337404	-	1.23956883	1.672682524	0.760748863	0.481283873
L1Md_T	1	129436288	129441924	+	0.393034011	0.669072986	0.244526416	0.31141898
L1Md_A	1	129767890	129774083	-	2.146570444	3.038706541	1.16829288	1.302297592
L1Md_A	1	130031827	130038398	-	0.816301405	1.05936563	0.298865616	0.31141898
L1Md_A	1	130199650	130204875	+	0.997701705	0.864219308	0.434713632	0.509594679
L1Md_T	1	130318643	130324936	-	2.660537958	3.875047922	1.548667312	1.330608368
L1Md_T	1	130491092	130496719	+	0.57443434	0.892097354	0.353204817	0.396351427
L1Md_A	1	130557088	130563307	-	2.418670893	4.348974705	1.711684942	1.868513942
L1Md_T	1	131302114	131308924	-	0.030233385	0.083634123	0.027169602	0.028310817
L1Md_T	1	131371904	131378081	-	1.844236493	3.205974817	1.575836897	1.726959825
L1Md_T	1	131680542	131685994	+	0.030233385	0.027878042	0.027169602	0
L1Md_A	1	137149645	137156435	-	0.634901106	1.672682524	0.624900818	0.56621635
L1Md_T	1	137338859	137345503	-	0	0.027878042	0.054339204	0.028310817
L1Md_T	1	137345501	137350569	-	0.090700157	0.473926723	0.271696031	0.198175713
L1Md_T	1	137526861	137532119	+	0.332567245	0.808463216	0.380374432	0.368040621
L1Md_A	1	137610901	137616071	+	1.81400311	3.150218725	1.603006482	1.358919144
L1Md_A	1	137710020	137716602	-	0.362800628	0.864219308	0.353204817	0.254797339
L1Md_T	1	138305466	138312353	-	0.24186708	0.446048677	0.271696031	0.31141898
L1Md_A	1	138452004	138457184	+	1.783769727	2.982950449	1.032444835	1.104121804
L1Md_T	1	138788819	138794659	+	0.816301405	1.8399508	0.570561647	0.537905514
L1Md_A	1	138865913	138872318	-	1.844236493	3.373243093	1.005275249	1.443851709
L1Md_T	1	139116513	139122778	-	0.362800628	0.473926723	0.353204817	0.509594679
L1Md_A	1	139540340	139546923	-	1.027935147	2.146609306	0.815088034	0.849324524
L1Md_T	1	139644146	139650337	-	3.023338556	5.714998722	2.146398544	1.896824718
L1Md_T	1	139716331	139722200	+	0.907001555	1.70056057	0.869427264	1.330608368
L1Md_T	1	139907334	139913004	+	0.211633697	0.418170631	0.217356816	0.198175713
L1Md_T	1	140311906	140318150	-	1.844236493	2.202365398	1.820363283	1.698649049
L1Md_T	1	140642809	140649056	-	0.272100478	0.557560861	0.217356816	0.226486534
L1Md_A	1	140709855	140715227	+	0.695367873	1.254511952	0.380374432	0.368040621
L1Md_T	1	140904016	140910298	-	2.721004725	3.707779646	1.630176067	1.840203047
L1Md_T	1	140923893	140929410	+	0.24186708	0.446048677	0.108678408	0.283108175
L1Md_T	1	141189694	141195747	+	0.513967574	1.226633906	0.380374432	0.452973068
L1Md_T	1	141202422	141208286	-	2.932638407	5.352583885	1.820363283	1.840203047
L1Md_A	1	141261817	141267404	+	0.967468321	1.728438616	0.679240048	0.537905514
L1Md_T	1	141552763	141559022	-	2.600071192	3.81929183	1.521497726	1.7552706
L1Md_T	1	141698050	141703364	-	0.12093354	0	0.027169602	0.056621633
L1Md_T	1	142029722	142036033	-	2.267503977	3.122340679	1.11395371	0.962567747
L1Md_A	1	142494393	142500000	-	0.362800628	0.529682815	0.271696031	0.226486534
L1Md_T	1	142723373	142728532	+	1.05816853	2.453267813	0.978105664	0.821013689
L1Md_A	1	143021140	143027347	-	1.874469876	2.285999537	0.787918448	0.736081243
L1Md_A	1	143325876	143332486	-	0.12093354	0.167268246	0.081508808	0
L1Md_A	1	143380520	143385890	+	0.604667723	1.087243676	0.271696031	0.481283873
L1Md_T	1	143392838	143398043	+	1.541902661	2.509023905	0.896596849	0.792702854
L1Md_T	1	143505785	143512223	-	0.57443434	1.087243676	0.570561647	0.452973068
L1Md_T	1	143711067	143717187	-	0.332567245	0.501804769	0.271696031	0.226486534
L1Md_T	1	143862095	143867743	+	0.151166931	0.418170631	0.163017616	0.226486534
L1Md_A	1	143890429	143896616	-	0.907001555	1.421780109	0.489052832	0.452973068
L1Md_A	1	143965037	143971636	-	0.876768172	1.142999768	0.380374432	0.56621635
L1Md_A	1	144065258	144070639	+	0.513967574	0.641194999	0.190187216	0.226486534
L1Md_T	1	144286803	144292764	-	3.234972239	5.241072178	2.55394268	2.491351843
L1Md_T	1	144320908	144326392	+	0.997701705	1.393902063	0.597731233	0.368040621
L1Md_A	1	144458237	144464379	-	0	0.250902385	0	0.113243267
L1Md_A	1	144739244	144744444	+	0.876768172	1.393902063	0.923766494	0.707770407
L1Md_A	1	144806922	144812280	+	0.181400314	0.278780431	0.108678408	0.198175713
L1Md_A	1	145079287	145084334	+	2.20703721	3.484755278	1.439988852	1.217365146
L1Md_T	1	145230127	145235270	+	2.569837809	3.707779646	1.874702573	1.613716602
L1Md_T	1	145249025	145255500	-	0.513967574	1.05936563	0.298865616	0.31141898
L1Md_A	1	145444462	145450479	-	0.937234938	1.644804478	0.950936079	0.8776353
L1Md_T	1	145469918	145476169	-	0.090700157	0.223024338	0.027169602	0.028310817
L1Md_T	1	145793859	145799712	-	0.12093354	0.111512169	0	0.084932446
L1Md_T	1	145819107	145825560	-	0.786068022	1.923584938	0.706409633	0.679459572
L1Md_T	1	146004345	146010191	+	0.030233385	0.083634123	0	0
L1Md_A	1	146018388	146024791	-	1.753536344	2.341755629	0.923766494	1.104121804
L1Md_A	1	146148385	146154557	-	1.662836194	2.787804127	0.869427264	1.047500253
L1Md_A	1	146445274	146450852	+	0.211633697	0.362414539	0.190187216	0.141554087
L1Md_T	1	146604074	146610337	-	0.181400314	0.250902385	0.054339204	0.141554087
L1Md_T	1	146757502	146763495	-	2.479137659	3.986560106	1.793193698	1.840203047
L1Md_T	1	146863358	146869513	-	1.753536344	1.728438616	1.27697134	1.273986697
L1Md_A	1	147282387	147287765	+	0.030233385	0.055756085	0.027169602	0.028310817
L1Md_T	1	147333398	147339571	-	3.053571939	4.265340328	1.548667312	1.358919144
L1Md_T	1	147671265	147676686	+	0.06046677	0.083634123	0	0
L1Md_A	1	148074929	148082136	-	0.786068022	2.090853214	0.489052832	0.424662262
L1Md_T	1	148125606	148131836	-	2.237270594	3.596267462	1.16829288	1.415540814
L1Md_T	1	148212335	148218555	-	0.695367873	0.864219308	0.407544017	0.452973068
L1Md_T	1	148296036	148302353	-	0.12093354	0.167268246	0.135848016	0.028310817
L1Md_T	1	148332407	148337613	+	2.055870295	3.066584587	1.195462465	1.160743475
L1Md_A	1	148378685	148384680	+	0.12093354	0.278780431	0.108678408	0.056621633
L1Md_T	1	148515727	148522362	-	0.181400314	0.306658477	0.054339204	0.056621633
L1Md_T	1	148542111	148548323	-	0.12093354	0.167268246	0.027169602	0.084932446
L1Md_T	1	148553276	148558482	+	0.937234938	1.70056057	0.733579278	0.707770407
L1Md_A	1	148877937	148884314	-	0.272100478	0.669072986	0.271696031	0.254797339
L1Md_A	1	149296452	149302223	+	0.423267394	0.641194999	0.135848016	0.283108175
L1Md_T	1	149492416	149498402	-	2.902405024	4.627755165	1.766024113	1.585405707
L1Md_T	1	150232434	150238437	+	0.725601256	1.70056057	0.679240048	0.651148796
