Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_A_downstream	1	79493566	79498566	+	2.841938257	4.627755165	1.521497726	1.953446388
L1Md_A_downstream	1	79996785	80001785	-	2.509371042	1.923584938	1.793193698	1.896824718
L1Md_A_downstream	1	80050563	80055563	+	2.38843751	2.453267813	1.711684942	1.472162485
L1Md_A_downstream	1	80682749	80687749	-	1.662836194	1.672682524	1.032444835	1.075811028
L1Md_T_downstream	1	80989388	80994388	+	2.116337061	2.007219076	1.358480096	1.528784156
L1Md_T_downstream	1	81425671	81430671	+	2.630304575	3.038706541	1.575836897	1.415540814
L1Md_T_downstream	1	81449298	81454298	+	2.267503977	2.285999537	1.494328141	1.500473261
L1Md_T_downstream	1	83374869	83379869	+	2.509371042	2.146609306	1.847532988	2.01006794
L1Md_A_downstream	1	83451716	83456716	-	2.96287179	2.453267813	1.603006482	1.670338154
L1Md_T_downstream	1	83506077	83511077	-	2.146570444	1.867828846	2.010550499	2.01006794
L1Md_A_downstream	1	83620501	83625501	+	2.600071192	1.8399508	1.684515357	1.302297592
L1Md_A_downstream	1	83678350	83683350	+	2.38843751	2.146609306	1.412819266	1.189054251
L1Md_T_downstream	1	83824827	83829827	+	1.330268979	0.947853446	0.923766494	0.990878582
L1Md_A_downstream	1	84127079	84132079	+	0.604667723	0.557560861	2.037720203	1.642027378
L1Md_A_downstream	1	84269720	84274720	+	1.481435895	0.78058517	1.439988852	1.7552706
L1Md_T_downstream	1	84368398	84373398	-	2.055870295	1.477536201	1.983380914	1.925135493
L1Md_A_downstream	1	84457206	84462206	+	2.146570444	1.728438616	1.657345772	1.896824718
L1Md_A_downstream	1	84706187	84711187	+	0.604667723	0.724829078	1.657345772	2.01006794
L1Md_A_downstream	1	85009586	85014586	-	4.988508701	8.502802849	3.233182669	3.567162991
L1Md_T_downstream	1	85046268	85051268	-	1.14886868	2.397511721	1.195462465	1.019189358
L1Md_A_downstream	1	85152915	85157915	+	4.141973972	5.213193893	2.11922884	2.123311281
L1Md_A_downstream	1	85228813	85233813	+	1.844236493	3.763535738	1.11395371	1.358919144
L1Md_A_downstream	1	85328942	85333942	-	2.660537958	2.536901951	1.005275249	1.472162485
L1Md_A_downstream	1	88023642	88028642	-	2.993105173	3.122340679	2.499603271	2.831081629
L1Md_A_downstream	1	92407223	92412223	-	2.479137659	1.56117034	2.363755465	1.472162485
L1Md_T_downstream	1	93834149	93839149	-	0.604667723	0.696951032	1.358480096	2.038378716
L1Md_T_downstream	1	94106377	94111377	+	2.479137659	4.376852512	1.304140925	1.358919144
L1Md_T_downstream	1	94156501	94161501	+	2.176803827	2.397511721	1.929041743	1.670338154
L1Md_T_downstream	1	94249640	94254640	-	2.176803827	1.254511952	1.874702573	1.868513942
L1Md_A_downstream	1	94383112	94388112	-	2.539604425	2.536901951	1.766024113	2.123311281
L1Md_A_downstream	1	94404632	94409632	+	2.20703721	4.153828144	1.983380914	1.7552706
L1Md_T_downstream	1	94641411	94646411	-	1.81400311	1.533292294	1.331310511	1.613716602
L1Md_T_downstream	1	94717892	94722892	-	1.965170026	2.648414135	1.711684942	1.868513942
L1Md_A_downstream	1	94926800	94931800	+	2.086103678	2.090853214	1.249801636	1.189054251
L1Md_A_downstream	1	94950065	94955065	-	2.146570444	1.477536201	1.603006482	1.557094932
L1Md_A_downstream	1	95227384	95232384	-	0.846534789	0.836341262	0.869427264	0.622837961
L1Md_T_downstream	1	95506396	95511396	-	1.72330296	1.56117034	1.820363283	1.330608368
L1Md_A_downstream	1	95788751	95793751	+	1.602369428	2.704169989	0.896596849	1.019189358
L1Md_T_downstream	1	96098652	96103652	+	2.055870295	2.536901951	1.439988852	1.500473261
L1Md_T_downstream	1	96246131	96251131	+	2.327970743	2.704169989	1.27697134	1.245675921
L1Md_A_downstream	1	96323115	96328115	-	2.38843751	1.70056057	1.711684942	1.500473261
L1Md_A_downstream	1	96577636	96582636	+	1.632602811	1.589048386	1.358480096	1.557094932
L1Md_T_downstream	1	97188168	97193168	-	2.116337061	3.178096771	1.005275249	1.387230039
L1Md_A_downstream	1	97284629	97289629	+	2.600071192	3.150218725	1.603006482	1.896824718
L1Md_A_downstream	1	97387318	97392318	-	2.630304575	2.955072403	1.603006482	1.528784156
L1Md_A_downstream	1	97501857	97506857	-	2.902405024	4.683511257	1.548667312	1.896824718
L1Md_T_downstream	1	97871075	97876075	+	2.569837809	1.031487584	1.874702573	1.953446388
L1Md_A_downstream	1	98115427	98120427	+	1.81400311	1.282389998	1.385649681	1.302297592
L1Md_T_downstream	1	98206525	98211525	+	2.086103678	2.230243444	1.630176067	1.472162485
L1Md_Gf_downstream	1	98372078	98377078	+	2.176803827	4.04231596	1.222632051	1.330608368
L1Md_T_downstream	1	98390890	98395890	+	1.269802213	1.310268044	1.11395371	1.217365146
L1Md_A_downstream	1	98408206	98413206	-	2.569837809	3.484755278	1.603006482	1.500473261
L1Md_A_downstream	1	98609603	98614603	-	1.330268979	3.930804014	1.521497726	1.387230039
L1Md_A_downstream	1	98639989	98644989	-	1.14886868	1.616926432	1.331310511	1.330608368
L1Md_A_downstream	1	98835149	98840149	-	2.660537958	3.95868206	1.820363283	1.387230039
L1Md_T_downstream	1	98878180	98883180	-	2.38843751	2.230243444	2.037720203	2.01006794
L1Md_T_downstream	1	98900817	98905817	+	1.541902661	2.787804127	1.494328141	1.019189358
L1Md_A_downstream	1	98951964	98956964	+	1.693069577	1.56117034	1.249801636	1.075811028
L1Md_A_downstream	1	99188585	99193585	+	0.997701705	1.170877814	1.27697134	0.821013689
L1Md_A_downstream	1	99340585	99345585	-	1.874469876	2.704169989	1.331310511	1.698649049
L1Md_A_downstream	1	99812949	99817949	-	2.479137659	3.484755278	1.521497726	1.585405707
L1Md_A_downstream	1	100309296	100314296	-	2.690771341	4.181706429	1.657345772	1.415540814
L1Md_A_downstream	1	100564754	100569754	+	2.327970743	1.812072754	1.412819266	1.189054251
L1Md_T_downstream	1	100741200	100746200	-	3.234972239	2.230243444	1.874702573	1.783581495
L1Md_A_downstream	1	100760313	100765313	+	2.146570444	1.421780109	1.331310511	1.698649049
L1Md_A_downstream	1	100975515	100980515	-	2.751238108	2.341755629	1.657345772	1.557094932
L1Md_A_downstream	1	101045268	101050268	+	3.295439005	2.759926081	1.222632051	1.698649049
L1Md_A_downstream	1	101258255	101263255	-	2.600071192	2.536901951	1.738854527	1.528784156
L1Md_T_downstream	1	101307860	101312860	+	2.38843751	2.787804127	1.412819266	1.387230039
L1Md_T_downstream	1	101325609	101330609	-	2.539604425	3.233852863	1.630176067	1.953446388
L1Md_T_downstream	1	101354492	101359492	-	2.660537958	3.094462633	1.983380914	1.726959825
L1Md_A_downstream	1	101379795	101384795	+	2.660537958	2.425389767	1.738854527	1.472162485
L1Md_T_downstream	1	101460815	101465815	+	1.541902661	1.393902063	1.548667312	1.528784156
L1Md_A_downstream	1	101582761	101587761	-	1.390735745	1.393902063	1.575836897	1.387230039
L1Md_A_downstream	1	101595776	101600776	-	2.086103678	1.505414248	1.222632051	1.330608368
L1Md_T_downstream	1	101753371	101758371	-	1.360502362	1.393902063	1.657345772	1.783581495
L1Md_A_downstream	1	101923499	101928499	-	2.539604425	3.735657692	1.548667312	1.896824718
L1Md_A_downstream	1	102007199	102012199	+	2.38843751	2.620536089	1.603006482	1.358919144
L1Md_A_downstream	1	102015078	102020078	+	2.479137659	3.233852863	1.548667312	1.443851709
L1Md_T_downstream	1	102081175	102086175	-	2.569837809	3.763535738	1.956211329	1.783581495
L1Md_A_downstream	1	102128264	102133264	+	2.327970743	1.895706892	1.494328141	1.472162485
L1Md_A_downstream	1	102238877	102243877	-	2.418670893	2.759926081	1.548667312	1.557094932
L1Md_A_downstream	1	102244557	102249557	-	2.086103678	3.568389416	1.521497726	1.528784156
L1Md_A_downstream	1	102393845	102398845	+	1.995403409	2.592658043	1.738854527	1.160743475
L1Md_A_downstream	1	102515949	102520949	-	3.567539454	4.04231596	2.064889669	1.528784156
L1Md_A_downstream	1	102594233	102599233	-	2.29773736	2.955072403	1.657345772	1.075811028
L1Md_T_downstream	1	102968410	102973410	+	1.844236493	2.230243444	0.978105664	1.868513942
L1Md_T_downstream	1	103006101	103011101	+	2.811704874	4.070194244	1.766024113	1.387230039
L1Md_A_downstream	1	103106205	103111205	-	2.509371042	2.815682173	1.657345772	1.358919144
L1Md_A_downstream	1	103398620	103403620	-	2.721004725	2.25812149	1.439988852	1.783581495
L1Md_T_downstream	1	103408247	103413247	-	2.29773736	3.707779646	1.575836897	1.500473261
L1Md_Gf_downstream	1	103548366	103553366	+	2.237270594	3.066584587	2.092059374	1.528784156
L1Md_T_downstream	1	103887163	103892163	-	2.20703721	2.815682173	1.738854527	1.330608368
L1Md_A_downstream	1	103914934	103919934	-	2.569837809	3.150218725	1.874702573	1.358919144
L1Md_T_downstream	1	104261826	104266826	-	2.025636911	4.544120789	2.11922884	1.698649049
L1Md_T_downstream	1	104268776	104273776	-	0.332567245	0.501804769	0.217356816	0.169864893
L1Md_A_downstream	1	104377953	104382953	-	1.81400311	2.899316311	1.331310511	1.613716602
L1Md_A_downstream	1	104957615	104962615	-	2.025636911	1.031487584	1.16829288	1.670338154
L1Md_T_downstream	1	105008752	105013752	-	2.267503977	2.146609306	1.575836897	1.557094932
L1Md_T_downstream	1	105573406	105578406	+	1.209335446	1.226633906	1.358480096	1.670338154
L1Md_T_downstream	1	105828369	105833369	-	2.025636911	1.393902063	2.11922884	2.095000505
L1Md_T_downstream	1	106107984	106112984	-	1.753536344	1.449658155	2.010550499	1.981757164
L1Md_A_downstream	1	106288755	106293755	-	1.783769727	1.087243676	1.983380914	1.726959825
L1Md_T_downstream	1	106843865	106848865	-	1.541902661	1.115121722	0.950936079	1.528784156
L1Md_T_downstream	1	107041388	107046388	+	2.660537958	1.923584938	1.548667312	1.273986697
L1Md_T_downstream	1	107115967	107120967	-	1.995403409	4.822901249	1.630176067	1.7552706
L1Md_T_downstream	1	107197718	107202718	-	2.29773736	2.927194357	1.548667312	1.528784156
L1Md_T_downstream	1	107396348	107401348	+	2.327970743	2.425389767	1.820363283	1.811892271
L1Md_T_downstream	1	107828917	107833917	+	1.632602811	2.955072403	1.467158556	1.302297592
L1Md_T_downstream	1	107914995	107919995	-	1.81400311	1.282389998	1.820363283	1.698649049
L1Md_T_downstream	1	108282434	108287434	-	2.841938257	1.533292294	2.010550499	2.038378716
L1Md_T_downstream	1	108316469	108321469	-	1.693069577	1.366024017	1.847532988	1.500473261
L1Md_A_downstream	1	108356170	108361170	+	1.390735745	1.421780109	1.222632051	0.8776353
L1Md_T_downstream	1	108512946	108517946	-	2.29773736	2.648414135	1.820363283	1.670338154
L1Md_A_downstream	1	108629887	108634887	+	2.660537958	5.129559994	1.657345772	1.387230039
L1Md_T_downstream	1	108738673	108743673	+	1.481435895	2.843560219	1.27697134	1.273986697
L1Md_T_downstream	1	109040506	109045506	+	1.844236493	3.54051137	0.978105664	0.962567747
L1Md_A_downstream	1	109072026	109077026	+	1.451202512	2.927194357	1.249801636	1.330608368
L1Md_T_downstream	1	109256483	109261483	+	2.358204126	2.759926081	1.11395371	1.075811028
L1Md_T_downstream	1	109259206	109264206	-	2.781471491	3.707779646	1.249801636	1.217365146
L1Md_T_downstream	1	109338469	109343469	-	1.602369428	2.425389767	1.358480096	1.528784156
L1Md_A_downstream	1	109400246	109405246	-	1.874469876	2.230243444	1.005275249	1.415540814
L1Md_T_downstream	1	109719082	109724082	-	1.693069577	2.202365398	1.630176067	2.06668973
L1Md_T_downstream	1	109877159	109882159	+	1.72330296	2.564779997	1.11395371	0.934256971
L1Md_T_downstream	1	110339317	110344317	-	2.418670893	3.010828495	1.195462465	1.387230039
L1Md_T_downstream	1	110536860	110541860	-	2.358204126	2.230243444	1.711684942	1.840203047
L1Md_T_downstream	1	110624946	110629946	+	2.781471491	3.289608955	1.548667312	1.528784156
L1Md_T_downstream	1	111267601	111272601	-	1.844236493	2.676291943	1.467158556	1.443851709
L1Md_T_downstream	1	111424820	111429820	-	2.600071192	3.40112114	1.738854527	1.840203047
L1Md_A_downstream	1	111465979	111470979	+	2.539604425	4.070194244	1.494328141	1.358919144
L1Md_T_downstream	1	111569742	111574742	-	2.781471491	2.759926081	1.249801636	1.585405707
L1Md_T_downstream	1	111631789	111636789	+	1.118635297	1.170877814	1.304140925	1.075811028
L1Md_A_downstream	1	111962597	111967597	+	1.753536344	1.533292294	1.304140925	0.962567747
L1Md_T_downstream	1	112209102	112214102	-	2.116337061	2.425389767	1.439988852	1.415540814
L1Md_A_downstream	1	112284479	112289479	+	2.721004725	4.209584236	1.738854527	1.953446388
L1Md_A_downstream	1	112545494	112550494	-	2.660537958	2.564779997	1.630176067	1.670338154
L1Md_T_downstream	1	112811195	112816195	-	2.751238108	1.951462984	1.521497726	1.415540814
L1Md_T_downstream	1	112844028	112849028	+	2.025636911	2.397511721	1.630176067	1.472162485
L1Md_T_downstream	1	112869962	112874962	+	2.358204126	2.007219076	1.304140925	1.585405707
L1Md_A_downstream	1	113057249	113062249	+	2.539604425	4.32109642	1.575836897	1.670338154
L1Md_T_downstream	1	113178818	113183818	-	2.509371042	3.847169876	1.385649681	1.726959825
L1Md_A_downstream	1	113739587	113744587	-	2.29773736	3.40112114	1.086784124	1.132432699
L1Md_A_downstream	1	114024505	114029505	-	2.358204126	2.369633675	2.064889669	2.151622057
L1Md_A_downstream	1	114123275	114128275	-	2.932638407	3.652023554	1.603006482	1.585405707
L1Md_T_downstream	1	114171643	114176643	-	1.965170026	2.955072403	1.548667312	1.840203047
L1Md_T_downstream	1	114218881	114223881	-	2.600071192	3.54051137	1.548667312	1.387230039
L1Md_T_downstream	1	114265734	114270734	-	3.053571939	2.955072403	1.847532988	1.613716602
L1Md_T_downstream	1	114373264	114378264	-	2.721004725	2.815682173	1.684515357	1.642027378
L1Md_T_downstream	1	114505217	114510217	+	2.630304575	2.759926081	1.385649681	1.189054251
L1Md_T_downstream	1	114563416	114568416	+	4.262907505	6.356193542	2.608281851	2.293176174
L1Md_Gf_downstream	1	114652309	114657309	-	2.781471491	4.125950336	1.439988852	1.613716602
L1Md_A_downstream	1	114736829	114741829	+	2.327970743	3.066584587	1.27697134	1.302297592
L1Md_T_downstream	1	114759510	114764510	-	1.844236493	1.8399508	1.16829288	0.962567747
L1Md_T_downstream	1	114797334	114802334	-	2.267503977	3.066584587	1.929041743	1.585405707
L1Md_A_downstream	1	115105624	115110624	+	1.572136045	2.592658043	1.11395371	1.019189358
L1Md_T_downstream	1	115297065	115302065	-	2.358204126	3.902925968	1.766024113	1.443851709
L1Md_T_downstream	1	115453089	115458089	+	1.572136045	2.11873126	1.141123295	0.821013689
L1Md_A_downstream	1	115481838	115486838	+	2.38843751	3.373243093	1.304140925	1.528784156
L1Md_T_downstream	1	115613920	115618920	+	2.539604425	2.955072403	1.385649681	1.302297592
L1Md_T_downstream	1	115804570	115809570	+	1.088401914	1.05936563	1.195462465	0.849324524
L1Md_T_downstream	1	116351730	116356730	-	2.146570444	1.97934103	1.711684942	1.953446388
L1Md_T_downstream	1	116850476	116855476	-	2.146570444	2.982950449	1.657345772	1.557094932
L1Md_A_downstream	1	116892245	116897245	-	3.144272089	3.484755278	1.27697134	1.642027378
L1Md_T_downstream	1	117237104	117242104	+	1.027935147	1.477536201	0.923766494	0.622837961
L1Md_T_downstream	1	117259900	117264900	+	1.783769727	1.867828846	1.412819266	1.104121804
L1Md_T_downstream	1	117364775	117369775	-	2.358204126	2.927194357	1.738854527	1.896824718
L1Md_T_downstream	1	117395963	117400963	-	1.662836194	1.087243676	1.249801636	1.811892271
L1Md_T_downstream	1	117422980	117427980	-	1.23956883	1.226633906	1.521497726	1.811892271
L1Md_T_downstream	1	117592786	117597786	+	2.751238108	4.711389065	2.146398544	2.151622057
L1Md_T_downstream	1	117641916	117646916	+	2.932638407	5.185316086	1.820363283	1.953446388
L1Md_T_downstream	1	117714523	117719523	-	2.448904276	4.125950336	1.793193698	1.415540814
L1Md_A_downstream	1	117870551	117875551	-	3.204738855	5.073803902	1.684515357	1.642027378
L1Md_T_downstream	1	117913843	117918843	-	2.690771341	4.488364697	2.200737715	1.953446388
L1Md_T_downstream	1	118102063	118107063	+	2.29773736	4.683511257	1.711684942	2.038378716
L1Md_T_downstream	1	118117113	118122113	-	2.509371042	3.289608955	1.820363283	2.179932833
L1Md_A_downstream	1	118576793	118581793	-	2.086103678	1.338145971	2.092059374	2.236554623
L1Md_T_downstream	1	119749806	119754806	+	1.753536344	2.090853214	2.173568249	1.840203047
L1Md_T_downstream	1	121000000	121005000	+	2.38843751	1.812072754	2.11922884	2.095000505
L1Md_T_downstream	1	121040924	121045924	+	2.38843751	1.477536201	1.412819266	1.7552706
L1Md_A_downstream	1	121209838	121214838	+	0.816301405	0.390292585	0.896596849	0.736081243
L1Md_T_downstream	1	121617385	121622385	-	2.327970743	2.230243444	1.467158556	1.698649049
L1Md_T_downstream	1	121658849	121663849	-	2.841938257	2.759926081	2.445264101	2.378108501
L1Md_T_downstream	1	121743231	121748231	+	2.509371042	2.090853214	1.603006482	1.528784156
L1Md_T_downstream	1	122026534	122031534	-	2.358204126	3.010828495	1.847532988	1.500473261
L1Md_T_downstream	1	122092064	122097064	+	1.783769727	2.313877583	1.222632051	1.245675921
L1Md_A_downstream	1	122449058	122454058	+	2.20703721	1.70056057	1.603006482	1.698649049
L1Md_T_downstream	1	122647022	122652022	-	1.693069577	1.867828846	1.11395371	0.934256971
L1Md_T_downstream	1	122650230	122655230	+	1.23956883	1.477536201	1.005275249	0.651148796
L1Md_T_downstream	1	122666762	122671762	-	2.600071192	2.955072403	1.603006482	1.642027378
L1Md_A_downstream	1	122761143	122766143	-	2.448904276	3.345365047	1.929041743	1.330608368
L1Md_A_downstream	1	122958266	122963266	+	2.327970743	2.536901951	1.630176067	1.302297592
L1Md_T_downstream	1	123862477	123867477	+	1.904703259	2.899316311	1.331310511	1.273986697
L1Md_A_downstream	1	123879164	123884164	+	1.753536344	2.090853214	1.358480096	0.990878582
L1Md_A_downstream	1	124090700	124095700	+	3.174505472	4.348974705	2.526772976	2.63290596
L1Md_T_downstream	1	124146745	124151745	+	2.055870295	1.589048386	1.249801636	1.528784156
L1Md_T_downstream	1	124201167	124206167	+	1.965170026	1.616926432	1.412819266	1.189054251
L1Md_T_downstream	1	124960966	124965966	-	2.237270594	3.150218725	1.521497726	1.981757164
L1Md_T_downstream	1	125085984	125090984	-	3.416372538	3.791413784	1.603006482	1.726959825
L1Md_T_downstream	1	125140169	125145169	+	0.181400314	0.223024338	0.054339204	0.226486534
L1Md_A_downstream	1	125350550	125355550	-	2.993105173	4.516242981	2.255076885	1.925135493
L1Md_T_downstream	1	126658689	126663689	-	3.416372538	3.233852863	1.793193698	1.698649049
L1Md_T_downstream	1	126762502	126767502	-	2.055870295	1.254511952	1.575836897	1.981757164
L1Md_T_downstream	1	126797338	126802338	+	1.088401914	1.031487584	1.630176067	1.302297592
L1Md_T_downstream	1	128478879	128483879	-	1.481435895	1.19875586	2.092059374	2.06668973
L1Md_T_downstream	1	128778688	128783688	+	1.481435895	0.641194999	1.548667312	1.472162485
L1Md_A_downstream	1	128841777	128846777	-	2.146570444	1.644804478	2.635451317	1.7552706
L1Md_T_downstream	1	129325995	129330995	-	1.995403409	1.421780109	1.684515357	1.500473261
L1Md_T_downstream	1	129441924	129446924	+	2.086103678	1.756316662	1.141123295	1.273986697
L1Md_A_downstream	1	129762890	129767890	-	2.811704874	2.509023905	1.575836897	1.896824718
L1Md_A_downstream	1	130026827	130031827	-	2.781471491	2.509023905	1.657345772	1.642027378
L1Md_A_downstream	1	130204875	130209875	+	1.72330296	1.644804478	1.575836897	1.642027378
